Hydrogen,Oxigen,Nitrogen,Methane,CO,CO2,Ethylene,Ethane,Acethylene,DBDS,Power factor,Interfacial V,Dielectric rigidity,Water content,Health index,Life expectation,CO_H2_ratio,CH4_H2_ratio,C2H4_H2_ratio,C2H2_H2_ratio,H2_N2_ratio,O2_N2_ratio,H2_CO2_ratio,TransformerID,InstallationDate,MaintenanceSchedule,ReplacementHistory,MaintenanceID,MaintenanceType,MaintenanceDate,TransformerLoad,Temperature,Vibration,Humidity,Precipitation,Alerts,IncidentType,IncidentDetails,OperationID,OperatingTime,LoadCondition,PerformanceMetrics
4,4300,26200,6,656,2090,0,0,0,0.0,1.0,33,55,11,13.4,51.0,164.0,1.5,0.0,0.0,0.00015267175572519084,0.16412213740458015,0.0019138755980861245,TX-1525,2008-06-12,2023-10-13,No major replacements,MNT-62930,Preventive Maintenance,2023-11-13,111.22335997561404,65.99987796239328,0.03998027065563736,30.843994187973998,8.329316745919218,None,Flood,Flood occurred causing minor damage,OP-1671,19.409260473437964,Normal Load,Performance stable with a load of 111.22335997561404 KW and temperature 65.99987796239328°C
4,4690,27400,6,595,2130,0,0,0,0.0,1.0,33,55,8,13.4,51.0,148.75,1.5,0.0,0.0,0.00014598540145985403,0.17116788321167883,0.0018779342723004694,TX-4749,2009-02-13,2023-11-01,No major replacements,MNT-16594,Preventive Maintenance,2023-12-25,1239.8101787679905,76.23302581834218,7.766004956039952,62.90587145526174,30.25711562527408,None,Storm,Severe weather affecting transformer,OP-8003,19.409260473437964,Normal Load,Performance stable with a load of 1239.8101787679905 KW and temperature 76.23302581834218°C
4,9600,55200,7,785,2690,0,0,0,0.0,1.0,33,57,14,13.4,51.0,196.25,1.75,0.0,0.0,7.246376811594203e-05,0.17391304347826086,0.001486988847583643,TX-4079,2009-04-25,2023-12-30,No major replacements,MNT-81978,Preventive Maintenance,2023-12-31,971.9950550263408,74.30736172226159,5.510979444805068,81.05313991677022,13.151757783737262,None,None,No incidents,OP-6178,19.409260473437964,Normal Load,Performance stable with a load of 971.9950550263408 KW and temperature 74.30736172226159°C
4,4070,30900,6,664,2440,0,0,0,0.0,1.0,33,57,11,13.4,51.0,166.0,1.5,0.0,0.0,0.00012944983818770226,0.13171521035598704,0.001639344262295082,TX-1298,2004-11-18,2022-09-11,No major replacements,MNT-24926,Preventive Maintenance,2023-10-16,891.3379814292612,27.18273259218308,2.263917303395843,94.64408161843795,14.56074963293506,None,None,No incidents,OP-7265,19.409260473437964,Normal Load,Performance stable with a load of 891.3379814292612 KW and temperature 27.18273259218308°C
4,4860,34500,4,735,2010,0,0,0,0.0,1.0,32,59,9,13.4,51.0,183.75,1.0,0.0,0.0,0.00011594202898550724,0.1408695652173913,0.001990049751243781,TX-2904,2001-03-07,2020-11-17,No major replacements,MNT-44418,Preventive Maintenance,2022-07-29,1943.3249311190657,37.399077306768014,6.422006516089676,76.7709575755842,4.486953223131762,None,Storm,Severe weather affecting transformer,OP-2301,19.409260473437964,High Load,Performance stable with a load of 1943.3249311190657 KW and temperature 37.399077306768014°C
4,9660,22200,0,51,275,0,0,0,0.0,1.0,32,51,31,13.4,51.0,12.75,0.0,0.0,0.0,0.00018018018018018018,0.43513513513513513,0.014545454545454545,TX-5336,2012-04-08,2020-06-11,No major replacements,MNT-55737,Preventive Maintenance,2021-02-18,1863.6218483511434,46.175282549612064,2.9538869300984505,80.2630669207216,34.96281948583059,None,Storm,Severe weather affecting transformer,OP-5154,19.409260473437964,High Load,Performance stable with a load of 1863.6218483511434 KW and temperature 46.175282549612064°C
4,7917,72870,4,171,2499,9,1,0,0.0,0.26,48,68,7,13.4,6.5,42.75,1.0,2.25,0.0,5.4892273912446824e-05,0.10864553314121038,0.001600640256102441,TX-6472,2007-10-21,2022-11-13,No major replacements,MNT-72428,Preventive Maintenance,2023-06-18,1827.518907089041,88.10813447188343,7.880283564766067,42.61084348496463,20.86818436596755,None,None,No incidents,OP-2005,19.409260473437964,High Load,Performance stable with a load of 1827.518907089041 KW and temperature 88.10813447188343°C
4,19100,49000,2,92,736,0,0,0,0.0,0.17,43,48,4,13.4,19.0,23.0,0.5,0.0,0.0,8.163265306122449e-05,0.38979591836734695,0.005434782608695652,TX-2531,2012-03-27,2023-05-17,No major replacements,MNT-12566,Preventive Maintenance,2023-11-03,1754.4292878414262,65.86738816846133,3.178310907435995,42.99594747666259,5.097588649033008,None,Storm,Severe weather affecting transformer,OP-6471,19.409260473437964,High Load,Performance stable with a load of 1754.4292878414262 KW and temperature 65.86738816846133°C
4,10600,49300,1,364,2020,4,0,0,0.0,1.0,43,56,76,13.4,51.0,91.0,0.25,1.0,0.0,8.113590263691683e-05,0.2150101419878296,0.0019801980198019802,TX-4931,2008-04-03,2022-05-29,No major replacements,MNT-98687,Preventive Maintenance,2022-12-24,216.2026978470581,94.56665108851,8.078207157049501,76.22165813824009,45.13951122233195,High Temperature Alert,None,No incidents,OP-7854,19.409260473437964,Normal Load,Performance stable with a load of 216.2026978470581 KW and temperature 94.56665108851°C
4,425,54300,3,68,508,0,99,0,0.0,1.0,33,49,48,13.4,51.0,17.0,0.75,0.0,0.0,7.366482504604051e-05,0.007826887661141806,0.007874015748031496,TX-7658,2014-12-13,2021-10-05,No major replacements,MNT-88360,Preventive Maintenance,2022-09-16,1032.6053162437966,99.81006525285646,1.943057615553646,21.477379448357638,9.36414641579103,High Temperature Alert,None,No incidents,OP-6543,19.409260473437964,Normal Load,Performance stable with a load of 1032.6053162437966 KW and temperature 99.81006525285646°C
4,19700,50400,0,69,188,0,0,0,0.0,1.0,46,55,5,13.4,51.0,17.25,0.0,0.0,0.0,7.936507936507937e-05,0.39087301587301587,0.02127659574468085,TX-9412,2009-08-13,2022-10-19,No major replacements,MNT-25062,Preventive Maintenance,2022-10-21,947.1177545937818,74.07157659698177,6.998961748796953,68.07464796373637,6.998035461934194,None,None,No incidents,OP-8081,19.409260473437964,Normal Load,Performance stable with a load of 947.1177545937818 KW and temperature 74.07157659698177°C
3,8020,50100,6,569,3710,16,0,0,5.0,0.49,41,27,6,13.4,19.0,189.66666666666666,2.0,5.333333333333333,0.0,5.988023952095808e-05,0.1600798403193613,0.0008086253369272237,TX-3638,2006-09-21,2022-04-10,Replaced major components,MNT-84895,Emergency Maintenance,2022-09-13,1934.4076471674523,61.53197318516465,1.2736784331513984,45.028274341609844,37.12812679094098,None,Storm,Severe weather affecting transformer,OP-1324,19.409260473437964,High Load,Performance stable with a load of 1934.4076471674523 KW and temperature 61.53197318516465°C
3,1940,53800,2,29,650,0,49,0,0.0,1.0,31,49,22,13.4,51.0,9.666666666666666,0.6666666666666666,0.0,0.0,5.5762081784386615e-05,0.036059479553903345,0.004615384615384616,TX-9514,2003-09-05,2021-10-16,No major replacements,MNT-19414,Preventive Maintenance,2022-02-17,464.5254278576453,47.44125868933949,5.086051589492651,31.31540069765598,37.39474386715538,None,Lightning Strike,Lightning Strike occurred causing minor damage,OP-1225,19.409260473437964,Normal Load,Performance stable with a load of 464.5254278576453 KW and temperature 47.44125868933949°C
3,16900,45900,2,61,549,2,0,0,0.0,1.0,43,53,10,13.4,51.0,20.333333333333332,0.6666666666666666,0.6666666666666666,0.0,6.535947712418301e-05,0.3681917211328976,0.00546448087431694,TX-6779,2011-03-19,2020-10-31,No major replacements,MNT-78161,Preventive Maintenance,2023-10-19,143.76589902007734,28.39413667835131,5.610705107285946,42.597506694851035,45.985121151844936,None,None,No incidents,OP-8753,19.409260473437964,Normal Load,Performance stable with a load of 143.76589902007734 KW and temperature 28.39413667835131°C
3,309,38500,2,39,791,3,99,0,0.0,1.0,33,54,183,13.4,51.0,13.0,0.6666666666666666,1.0,0.0,7.792207792207792e-05,0.008025974025974027,0.0037926675094816687,TX-6048,2014-12-27,2020-06-07,No major replacements,MNT-59038,Preventive Maintenance,2023-03-09,1112.9990319970811,85.00330804859063,3.1847197064910002,99.47113652026685,6.1565322895743515,None,Storm,Severe weather affecting transformer,OP-7734,19.409260473437964,Normal Load,Performance stable with a load of 1112.9990319970811 KW and temperature 85.00330804859063°C
3,3660,40100,4,669,1720,4,0,0,0.0,1.0,33,54,20,13.4,51.0,223.0,1.3333333333333333,1.3333333333333333,0.0,7.481296758104738e-05,0.0912718204488778,0.0017441860465116279,TX-6811,2005-09-01,2022-03-23,No major replacements,MNT-43944,Preventive Maintenance,2023-11-12,263.1788345968531,89.25650952085638,9.360767912529273,90.5637850888129,23.661563287326842,None,None,No incidents,OP-6929,19.409260473437964,Normal Load,Performance stable with a load of 263.1788345968531 KW and temperature 89.25650952085638°C
3,17600,50900,3,426,2480,0,0,0,0.0,1.0,33,59,40,13.4,51.0,142.0,1.0,0.0,0.0,5.893909626719057e-05,0.34577603143418467,0.0012096774193548388,TX-2407,2007-08-05,2021-12-20,No major replacements,MNT-92518,Preventive Maintenance,2022-05-21,711.682488328684,35.17811011964065,5.446137543356155,86.62379299691233,7.368376478154098,None,None,No incidents,OP-8887,19.409260473437964,Normal Load,Performance stable with a load of 711.682488328684 KW and temperature 35.17811011964065°C
3,5040,29500,2,510,1230,0,0,0,0.0,1.0,32,58,33,13.4,51.0,170.0,0.6666666666666666,0.0,0.0,0.00010169491525423729,0.17084745762711864,0.0024390243902439024,TX-7869,2007-08-26,2021-04-23,No major replacements,MNT-17301,Preventive Maintenance,2023-10-01,904.249710410447,81.66064713422764,4.1427924627050885,26.85541931784586,30.417308457272718,None,None,No incidents,OP-1136,19.409260473437964,Normal Load,Performance stable with a load of 904.249710410447 KW and temperature 81.66064713422764°C
3,7880,32100,1,368,863,0,0,0,0.0,1.0,32,58,23,13.4,51.0,122.66666666666667,0.3333333333333333,0.0,0.0,9.345794392523364e-05,0.24548286604361372,0.0034762456546929316,TX-5590,2013-07-02,2022-08-08,No major replacements,MNT-42887,Preventive Maintenance,2023-03-21,1422.3273388198218,74.76422918834871,3.6117787792826173,96.02155182051564,37.597816415615014,None,None,No incidents,OP-8825,19.409260473437964,Normal Load,Performance stable with a load of 1422.3273388198218 KW and temperature 74.76422918834871°C
3,11200,36100,0,120,293,0,0,0,0.0,1.0,32,53,15,13.4,51.0,40.0,0.0,0.0,0.0,8.310249307479225e-05,0.31024930747922436,0.010238907849829351,TX-4518,2010-03-26,2023-08-30,No major replacements,MNT-24961,Preventive Maintenance,2023-09-14,904.3354128340035,30.925858645261542,4.425829707900407,79.14489277598949,4.6081544695598105,None,None,No incidents,OP-7039,19.409260473437964,Normal Load,Performance stable with a load of 904.3354128340035 KW and temperature 30.925858645261542°C
3,13900,3600,1,296,5070,17,0,0,0.0,1.0,32,60,35,13.4,51.0,98.66666666666667,0.3333333333333333,5.666666666666667,0.0,0.0008333333333333334,3.861111111111111,0.000591715976331361,TX-9041,2003-01-06,2023-04-19,Replaced major components,MNT-76296,Emergency Maintenance,2023-07-21,1669.915889630691,80.67846163927292,2.8983253501914064,53.583384219941735,8.678211921078805,None,Storm,Severe weather affecting transformer,OP-7344,19.409260473437964,High Load,Performance stable with a load of 1669.915889630691 KW and temperature 80.67846163927292°C
3,12200,36300,2,452,6050,0,0,0,0.0,1.0,32,55,52,13.4,51.0,150.66666666666666,0.6666666666666666,0.0,0.0,8.264462809917356e-05,0.33608815426997246,0.0004958677685950413,TX-4774,2009-10-06,2022-09-25,No major replacements,MNT-66770,Preventive Maintenance,2023-08-31,1050.6777102783003,34.3906657115388,7.1359949966716405,90.36927720060197,9.744999464934494,None,None,No incidents,OP-7918,19.409260473437964,Normal Load,Performance stable with a load of 1050.6777102783003 KW and temperature 34.3906657115388°C
3,4070,34800,7,761,2570,0,0,0,0.0,1.0,32,55,12,13.4,51.0,253.66666666666666,2.3333333333333335,0.0,0.0,8.620689655172413e-05,0.11695402298850574,0.0011673151750972762,TX-4083,2000-10-12,2021-01-23,No major replacements,MNT-87525,Preventive Maintenance,2022-11-04,1468.2689473726323,68.77984667219528,1.909914506209489,53.62531313782001,19.910155430216687,None,Storm,Severe weather affecting transformer,OP-8778,19.409260473437964,Normal Load,Performance stable with a load of 1468.2689473726323 KW and temperature 68.77984667219528°C
3,45100,31200,5,568,2160,3,2,0,0.0,1.0,32,54,11,13.4,51.0,189.33333333333334,1.6666666666666667,1.0,0.0,9.615384615384615e-05,1.4455128205128205,0.001388888888888889,TX-5260,2010-01-15,2020-06-23,No major replacements,MNT-48970,Preventive Maintenance,2022-01-10,1636.7772306745458,69.89083189589081,1.4390509303693788,25.090901187316152,39.72934787533705,None,None,No incidents,OP-8891,19.409260473437964,High Load,Performance stable with a load of 1636.7772306745458 KW and temperature 69.89083189589081°C
3,3710,25100,6,610,2070,0,0,0,0.0,1.0,32,54,9,13.4,51.0,203.33333333333334,2.0,0.0,0.0,0.00011952191235059761,0.14780876494023903,0.0014492753623188406,TX-2683,2000-05-04,2020-08-15,No major replacements,MNT-55533,Preventive Maintenance,2021-11-01,1828.1184967697047,82.32317111998293,9.881618088688114,93.67434868060609,46.695053904142505,None,Storm,Severe weather affecting transformer,OP-7625,19.409260473437964,High Load,Performance stable with a load of 1828.1184967697047 KW and temperature 82.32317111998293°C
3,7951,50923,11,319,3716,10,5,0,0.0,0.13,42,57,3,13.4,19.1,106.33333333333333,3.6666666666666665,3.3333333333333335,0.0,5.891247569860377e-05,0.15613769809319952,0.0008073196986006459,TX-2313,2006-02-13,2023-08-29,No major replacements,MNT-98433,Preventive Maintenance,2023-10-06,482.29025021697004,73.84953970090255,1.5976455350433805,61.28815470633974,27.33826966138041,None,None,No incidents,OP-9539,19.409260473437964,Normal Load,Performance stable with a load of 482.29025021697004 KW and temperature 73.84953970090255°C
3,220,54300,2,24,246,0,153,0,0.0,1.52,33,48,12,13.4,51.0,8.0,0.6666666666666666,0.0,0.0,5.524861878453039e-05,0.004051565377532229,0.012195121951219513,TX-3557,2004-04-01,2022-09-24,No major replacements,MNT-24469,Preventive Maintenance,2022-11-25,651.8465597638742,45.978139441975884,1.2359928313328894,63.02625443298812,35.251546186109,None,None,No incidents,OP-8835,19.409260473437964,Normal Load,Performance stable with a load of 651.8465597638742 KW and temperature 45.978139441975884°C
3,9730,42000,10,532,1320,21,4,0,5.0,0.84,48,46,4,13.4,19.0,177.33333333333334,3.3333333333333335,7.0,0.0,7.142857142857143e-05,0.23166666666666666,0.0022727272727272726,TX-8965,2001-12-10,2020-06-08,Replaced major components,MNT-43054,Emergency Maintenance,2020-08-30,1164.395701280198,59.00362561374688,2.3476268906225672,91.8756107984139,32.61700943300076,None,Flood,Flood occurred causing minor damage,OP-5853,19.409260473437964,Normal Load,Performance stable with a load of 1164.395701280198 KW and temperature 59.00362561374688°C
3,5810,31900,9,369,1050,18,3,0,1.0,1.12,47,55,4,13.4,19.0,123.0,3.0,6.0,0.0,9.404388714733542e-05,0.18213166144200627,0.002857142857142857,TX-1386,2003-10-12,2020-10-12,Replaced major components,MNT-94132,Emergency Maintenance,2021-10-01,1309.1164806233794,91.82738734834948,7.294267407467085,63.02484084721957,37.25227661882195,High Temperature Alert,Storm,Severe weather affecting transformer,OP-1600,19.409260473437964,Normal Load,Performance stable with a load of 1309.1164806233794 KW and temperature 91.82738734834948°C
3,11200,57300,3,483,1230,0,0,0,1.0,0.33,42,57,4,13.4,19.0,161.0,1.0,0.0,0.0,5.2356020942408376e-05,0.19546247818499127,0.0024390243902439024,TX-2658,2010-12-19,2021-09-14,No major replacements,MNT-65646,Preventive Maintenance,2022-08-30,1127.6383335089472,78.89260786103767,9.976585020110974,87.26438859362821,7.326129373686335,None,Storm,Severe weather affecting transformer,OP-6500,19.409260473437964,Normal Load,Performance stable with a load of 1127.6383335089472 KW and temperature 78.89260786103767°C
3,15700,59900,1,103,555,0,0,0,0.0,0.43,45,43,8,13.4,6.5,34.333333333333336,0.3333333333333333,0.0,0.0,5.008347245409015e-05,0.2621035058430718,0.005405405405405406,TX-9769,2010-08-23,2023-04-11,No major replacements,MNT-62815,Preventive Maintenance,2023-06-16,1405.442025375982,70.27601209078539,6.203910770273438,65.58689966143831,3.0570613882222153,None,None,No incidents,OP-9889,19.409260473437964,Normal Load,Performance stable with a load of 1405.442025375982 KW and temperature 70.27601209078539°C
2,15700,51300,4,358,2770,2,0,0,5.0,0.57,46,42,4,13.4,19.0,179.0,2.0,1.0,0.0,3.898635477582846e-05,0.3060428849902534,0.0007220216606498195,TX-3381,2010-04-23,2021-09-07,No major replacements,MNT-75981,Preventive Maintenance,2023-08-16,1266.7307811394442,88.21019997424992,4.30688177253306,44.19178823922989,32.69811913769493,None,None,No incidents,OP-4233,19.409260473437964,Normal Load,Performance stable with a load of 1266.7307811394442 KW and temperature 88.21019997424992°C
2,16072,46688,1,70,435,0,0,0,0.0,0.15,44,51,6,13.4,6.5,35.0,0.5,0.0,0.0,4.2837559972583965e-05,0.34424263193968474,0.004597701149425287,TX-6482,2009-11-15,2021-03-21,No major replacements,MNT-52652,Preventive Maintenance,2022-03-19,1928.1132614749858,93.10231559257812,2.627280625853059,38.682513815190056,49.241472365687365,High Temperature Alert,None,No incidents,OP-5211,19.409260473437964,High Load,Performance stable with a load of 1928.1132614749858 KW and temperature 93.10231559257812°C
2,12704,33134,2,32,801,3,3,0,1.0,0.39,44,63,5,13.4,19.1,16.0,1.0,1.5,0.0,6.036095853202149e-05,0.3834128085954005,0.0024968789013732834,TX-2503,2010-04-09,2021-08-09,No major replacements,MNT-49354,Preventive Maintenance,2023-03-18,152.0180707618083,48.359656593839034,9.515180275323472,52.67323087090624,9.986843068518269,None,None,No incidents,OP-1093,19.409260473437964,Normal Load,Performance stable with a load of 152.0180707618083 KW and temperature 48.359656593839034°C
0,23500,50600,0,29,347,0,0,0,0.0,0.6,44,45,10,13.4,6.5,0.0,0.0,0.0,0.0,0.0,0.4644268774703557,0.0,TX-5061,2008-12-15,2021-05-13,No major replacements,MNT-77062,Preventive Maintenance,2021-07-17,1508.2170628075185,63.17681793762033,3.3255404829909696,67.23282948608986,16.25741136102234,None,None,No incidents,OP-9778,19.409260473437964,High Load,Performance stable with a load of 1508.2170628075185 KW and temperature 63.17681793762033°C
0,302,51300,4,25,1510,3,292,0,0.0,1.0,32,49,33,13.4,51.0,0.0,0.0,0.0,0.0,0.0,0.005886939571150098,0.0,TX-4278,2002-07-07,2020-11-22,No major replacements,MNT-21745,Preventive Maintenance,2023-11-19,1001.3167998242161,80.37786605758822,2.3836905218789006,79.317436264054,11.808446691901214,None,None,No incidents,OP-5791,19.409260473437964,Normal Load,Performance stable with a load of 1001.3167998242161 KW and temperature 80.37786605758822°C
0,20600,46500,2,152,823,8,2,0,0.0,1.0,32,49,33,13.4,51.0,0.0,0.0,0.0,0.0,0.0,0.443010752688172,0.0,TX-3186,2010-04-15,2021-12-31,No major replacements,MNT-54090,Preventive Maintenance,2023-04-16,1212.5358556065469,85.8506126949804,6.600558438989273,50.82251386288561,3.3352539153830465,None,None,No incidents,OP-1231,19.409260473437964,Normal Load,Performance stable with a load of 1212.5358556065469 KW and temperature 85.8506126949804°C
0,15115,48813,2,97,915,6,1,0,0.0,1.45,33,49,14,13.4,6.5,0.0,0.0,0.0,0.0,0.0,0.30965111753016616,0.0,TX-2169,2003-12-31,2023-07-04,No major replacements,MNT-46875,Preventive Maintenance,2023-11-11,1797.6053728041165,58.85241837058815,3.021957942704746,93.52224187468774,48.910196112651946,None,None,No incidents,OP-6996,19.409260473437964,High Load,Performance stable with a load of 1797.6053728041165 KW and temperature 58.85241837058815°C
0,19100,58400,0,72,629,0,0,0,0.0,1.0,38,53,13,13.4,6.5,0.0,0.0,0.0,0.0,0.0,0.3270547945205479,0.0,TX-3709,2002-03-03,2022-08-27,No major replacements,MNT-17716,Preventive Maintenance,2023-06-01,363.4958236955984,80.59319255538223,0.46726221173337357,26.273326433285334,2.254655072997097,None,Flood,Flood occurred causing minor damage,OP-6073,19.409260473437964,Normal Load,Performance stable with a load of 363.4958236955984 KW and temperature 80.59319255538223°C
0,18600,44400,0,67,511,3,0,0,0.0,3.47,43,56,19,13.4,6.5,0.0,0.0,0.0,0.0,0.0,0.4189189189189189,0.0,TX-4897,2002-11-15,2020-10-26,No major replacements,MNT-51223,Preventive Maintenance,2020-11-07,1023.9764770221584,82.97878362848692,9.546909141826776,57.54421169895279,40.73469874284856,None,None,No incidents,OP-2852,19.409260473437964,Normal Load,Performance stable with a load of 1023.9764770221584 KW and temperature 82.97878362848692°C
0,21900,46200,0,46,520,3,0,0,0.0,1.1,41,36,16,13.4,6.5,0.0,0.0,0.0,0.0,0.0,0.474025974025974,0.0,TX-8495,2007-02-22,2021-05-28,No major replacements,MNT-18774,Preventive Maintenance,2023-06-18,1883.250882747696,27.530166330321855,5.380202281876313,27.295390302450365,16.166934795210093,None,Lightning Strike,Lightning Strike occurred causing minor damage,OP-5560,19.409260473437964,High Load,Performance stable with a load of 1883.250882747696 KW and temperature 27.530166330321855°C
0,21300,46200,0,51,658,0,0,0,0.0,0.75,37,41,9,13.4,6.5,0.0,0.0,0.0,0.0,0.0,0.461038961038961,0.0,TX-8184,2005-07-21,2021-09-25,No major replacements,MNT-99590,Preventive Maintenance,2022-11-13,565.3055215412691,90.62921975675863,1.5707428608085083,57.56557953593915,43.842653694329606,High Temperature Alert,None,No incidents,OP-6717,19.409260473437964,Normal Load,Performance stable with a load of 565.3055215412691 KW and temperature 90.62921975675863°C
0,16443,43308,1,10,348,0,0,0,0.0,0.83,41,73,5,13.4,6.5,0.0,0.0,0.0,0.0,0.0,0.37967581047381543,0.0,TX-2768,2001-11-08,2022-01-09,No major replacements,MNT-60184,Preventive Maintenance,2022-08-13,1593.0259252938845,54.52382447698939,1.2039273046392496,94.16938360071399,40.5355260075735,None,Storm,Severe weather affecting transformer,OP-1573,19.409260473437964,High Load,Performance stable with a load of 1593.0259252938845 KW and temperature 54.52382447698939°C
0,20000,54700,3,117,699,0,0,0,0.0,0.05,34,51,2,13.4,40.8,0.0,0.0,0.0,0.0,0.0,0.3656307129798903,0.0,TX-3227,2003-06-02,2022-06-12,No major replacements,MNT-85847,Preventive Maintenance,2022-09-22,704.5817450829765,56.29681325335092,6.646887684529652,80.6150042913628,14.12417466875694,None,None,No incidents,OP-8314,19.409260473437964,Normal Load,Performance stable with a load of 704.5817450829765 KW and temperature 56.29681325335092°C
0,16600,49300,3,105,624,0,0,0,0.0,0.47,32,55,4,13.4,19.0,0.0,0.0,0.0,0.0,0.0,0.3367139959432049,0.0,TX-5507,2001-06-01,2020-04-22,No major replacements,MNT-84817,Preventive Maintenance,2020-09-08,1193.6624997262777,61.438368971261134,8.688645193885728,39.21239514168676,11.070826128675726,None,None,No incidents,OP-2362,19.409260473437964,Normal Load,Performance stable with a load of 1193.6624997262777 KW and temperature 61.438368971261134°C
0,17000,55600,4,182,1100,0,0,0,0.0,0.58,34,57,5,13.4,19.0,0.0,0.0,0.0,0.0,0.0,0.3057553956834532,0.0,TX-2748,2003-10-24,2023-08-06,No major replacements,MNT-51110,Preventive Maintenance,2023-11-17,1849.0972142340472,61.599566032207285,6.299967073232883,88.85487882465843,37.95559115483281,None,None,No incidents,OP-3939,19.409260473437964,High Load,Performance stable with a load of 1849.0972142340472 KW and temperature 61.599566032207285°C
0,21200,60000,5,123,767,0,0,0,0.0,0.54,32,50,4,13.4,19.0,0.0,0.0,0.0,0.0,0.0,0.35333333333333333,0.0,TX-4559,2002-12-11,2021-07-22,No major replacements,MNT-29155,Preventive Maintenance,2022-08-26,1642.6632421714423,66.05880203012511,7.140697495879569,51.116374420893365,11.431963080800722,None,Lightning Strike,Lightning Strike occurred causing minor damage,OP-4136,19.409260473437964,High Load,Performance stable with a load of 1642.6632421714423 KW and temperature 66.05880203012511°C
0,25600,47100,0,25,467,0,0,0,0.0,0.33,44,54,3,13.4,19.0,0.0,0.0,0.0,0.0,0.0,0.5435244161358811,0.0,TX-5032,2014-05-05,2021-07-27,No major replacements,MNT-38400,Preventive Maintenance,2022-10-12,1429.161870378914,78.00020274386395,6.221861434074052,69.59920490098497,37.40574725455299,None,Lightning Strike,Lightning Strike occurred causing minor damage,OP-7847,19.409260473437964,Normal Load,Performance stable with a load of 1429.161870378914 KW and temperature 78.00020274386395°C
0,789,20300,6,280,502,0,0,0,0.0,0.31,46,51,3,13.4,32.4,0.0,0.0,0.0,0.0,0.0,0.03886699507389162,0.0,TX-1990,2010-03-10,2020-01-10,No major replacements,MNT-65428,Preventive Maintenance,2022-02-15,1253.6488582705238,39.7136741038979,0.28729432280797496,40.35514928748863,0.5633184595523311,None,Storm,Severe weather affecting transformer,OP-9289,19.409260473437964,Normal Load,Performance stable with a load of 1253.6488582705238 KW and temperature 39.7136741038979°C
0,21500,45600,6,197,2070,34,15,0,4.0,0.13,44,55,3,13.4,33.4,0.0,0.0,0.0,0.0,0.0,0.47149122807017546,0.0,TX-3087,2008-01-12,2023-12-02,No major replacements,MNT-37293,Preventive Maintenance,2023-12-04,523.473673126018,54.70898171868707,6.373510369247425,34.720336677480375,16.405445052802335,None,Storm,Severe weather affecting transformer,OP-1639,19.409260473437964,Normal Load,Performance stable with a load of 523.473673126018 KW and temperature 54.70898171868707°C
0,23100,48600,0,202,2220,6,0,0,6.0,0.06,45,54,3,13.4,33.4,0.0,0.0,0.0,0.0,0.0,0.47530864197530864,0.0,TX-1606,2009-05-14,2022-08-26,No major replacements,MNT-51813,Preventive Maintenance,2023-02-12,1382.2746452669771,94.30005694575291,7.185898444326809,53.08036750000405,49.71284007962368,High Temperature Alert,None,No incidents,OP-1763,19.409260473437964,Normal Load,Performance stable with a load of 1382.2746452669771 KW and temperature 94.30005694575291°C
0,16100,38600,0,251,5620,21,0,0,0.0,1.0,45,56,44,13.4,51.0,0.0,0.0,0.0,0.0,0.0,0.4170984455958549,0.0,TX-2361,2014-02-10,2020-06-21,No major replacements,MNT-99538,Preventive Maintenance,2023-04-24,1288.3571044255727,33.028019891835314,6.209151007229561,76.91457943351006,32.106914420785806,None,None,No incidents,OP-4596,19.409260473437964,Normal Load,Performance stable with a load of 1288.3571044255727 KW and temperature 33.028019891835314°C
0,14700,36500,2,284,3820,0,0,0,0.0,1.0,45,57,42,13.4,51.0,0.0,0.0,0.0,0.0,0.0,0.40273972602739727,0.0,TX-1586,2010-11-19,2020-12-16,No major replacements,MNT-41839,Preventive Maintenance,2023-04-30,355.7510042974825,34.24149476071673,2.288016593015738,75.45081309814219,1.4646138521536844,None,Storm,Severe weather affecting transformer,OP-6740,19.409260473437964,Normal Load,Performance stable with a load of 355.7510042974825 KW and temperature 34.24149476071673°C
0,9444,35331,3,358,5507,6,0,0,0.0,1.0,45,75,75,13.4,51.0,0.0,0.0,0.0,0.0,0.0,0.26730067079901504,0.0,TX-7349,2002-01-05,2022-02-26,No major replacements,MNT-98557,Preventive Maintenance,2022-05-27,1394.8061003522853,23.43448036446165,8.833866216212176,78.41304962491905,16.15833818203057,None,Lightning Strike,Lightning Strike occurred causing minor damage,OP-1626,19.409260473437964,Normal Load,Performance stable with a load of 1394.8061003522853 KW and temperature 23.43448036446165°C
0,27300,65600,0,56,202,0,0,0,0.0,1.0,43,48,3,13.4,19.0,0.0,0.0,0.0,0.0,0.0,0.41615853658536583,0.0,TX-9507,2006-09-16,2023-09-03,No major replacements,MNT-47059,Preventive Maintenance,2023-09-20,815.2489693953381,79.68277408988976,3.2745501897151086,86.16118526401905,1.8825902628016977,None,None,No incidents,OP-1851,19.409260473437964,Normal Load,Performance stable with a load of 815.2489693953381 KW and temperature 79.68277408988976°C
